name,cbo,dit,fanIn,fanOut,lcom,noc,numberOfAttributes,numberOfAttributesInherited,numberOfLinesOfCode,numberOfMethods,numberOfMethodsInherited,numberOfPrivateAttributes,numberOfPrivateMethods,numberOfPublicAttributes,numberOfPublicMethods,rfc,wmc,numberOfVersionsUntil,numberOfFixesUntil,numberOfRefactoringsUntil,numberOfAuthorsUntil,linesAddedUntil,maxLinesAddedUntil,avgLinesAddedUntil,linesRemovedUntil,maxLinesRemovedUntil,avgLinesRemovedUntil,codeChurnUntil,maxCodeChurnUntil,avgCodeChurnUntil,ageWithRespectTo,weightedAgeWithRespectTo,bug
org.eclipse.jdt.internal.compiler.ast.AllocationExpression,19,4,4,15,120,3,8,384,337.0,16.0,77,0,0,7.0,16,119.0,100.0,96,11,0,10,1711.0,272.0,17.8229,1509.0,290.0,15.7187,202.0,50.0,2.10417,367.0,115.101,1
org.eclipse.jdt.internal.compiler.SourceElementNotifier,11,1,3,9,78,1,10,0,299.0,13.0,8,0,6,10.0,1,51.0,78.0,2,0,0,2,10.0,10.0,5.0,4.0,4.0,2.0,6.0,6.0,3.0,14.7143,5.0,0
org.eclipse.jdt.core.dom.ASTVisitor,2,1,2,0,10,6,1,0,15.0,5.0,8,1,0,0.0,5,5.0,5.0,35,7,0,9,5188.0,1713.0,148.229,939.0,434.0,26.8286,4249.0,1511.0,121.4,333.143,105.181,0
org.eclipse.jdt.internal.core.util.BindingKeyParser,6,1,2,4,1378,4,5,0,423.0,53.0,8,3,20,1.0,33,241.0,117.0,40,4,0,4,1012.0,232.0,25.3,469.0,78.0,11.725,543.0,154.0,13.575,175.714,41.0707,0
org.eclipse.jdt.core.dom.Modifier,9,2,7,2,300,0,15,95,96.0,25.0,70,2,0,0.0,16,43.0,28.0,36,9,0,7,1462.0,425.0,40.6111,665.0,315.0,18.4722,797.0,270.0,22.1389,333.143,120.387,0
org.eclipse.jdt.internal.core.dom.rewrite.RewriteEvent,6,1,6,0,10,2,5,0,0.0,5.0,8,0,0,0.0,5,5.0,0.0,7,3,0,4,9.0,3.0,1.28571,9.0,3.0,1.28571,0.0,0.0,0.0,220.143,45.0952,0
org.eclipse.jdt.internal.core.util.MethodInfo,13,2,1,12,136,0,12,0,123.0,17.0,32,12,2,0.0,14,53.0,40.0,24,7,0,5,251.0,67.0,10.4583,172.0,51.0,7.16667,79.0,20.0,3.29167,322.714,78.992,0
org.eclipse.jdt.internal.core.builder.AbstractImageBuilder,39,1,3,36,351,2,20,0,639.0,27.0,10,1,0,1.0,2,248.0,171.0,150,14,0,11,2422.0,411.0,16.1467,1764.0,411.0,11.76,658.0,151.0,4.38667,329.0,135.043,1
org.eclipse.jdt.internal.compiler.ast.NullLiteral,1,6,0,1,28,0,1,384,32.0,8.0,79,0,0,0.0,8,13.0,9.0,27,6,0,5,174.0,52.0,6.44444,161.0,52.0,5.96296,13.0,8.0,0.481481,367.0,78.014,0
org.eclipse.jdt.internal.compiler.flow.InsideSubRoutineFlowContext,5,2,2,3,15,0,1,141,27.0,6.0,35,0,0,1.0,6,14.0,8.0,27,3,0,5,185.0,41.0,6.85185,145.0,41.0,5.37037,40.0,16.0,1.48148,367.0,88.8672,0
org.eclipse.jdt.internal.compiler.util.ObjectVector,9,1,7,2,66,0,4,0,78.0,12.0,8,0,0,4.0,12,21.0,25.0,35,5,0,6,391.0,131.0,11.1714,329.0,131.0,9.4,62.0,32.0,1.77143,367.0,38.0018,0
org.eclipse.jdt.core.dom.AnonymousClassDeclaration,6,2,4,3,66,0,3,95,53.0,12.0,68,2,0,0.0,3,30.0,14.0,27,8,0,8,168.0,57.0,6.22222,46.0,6.0,1.7037,122.0,53.0,4.51852,328.143,102.19,0
org.eclipse.jdt.internal.compiler.ast.QualifiedTypeReference,20,5,10,11,28,4,2,384,105.0,8.0,87,0,0,2.0,6,55.0,37.0,70,5,0,9,421.0,62.0,6.01429,333.0,62.0,4.75714,88.0,32.0,1.25714,367.0,128.918,0
org.eclipse.jdt.internal.compiler.ast.OR_OR_Expression,10,6,1,9,15,0,2,415,226.0,6.0,117,0,0,2.0,6,87.0,53.0,50,5,0,6,1636.0,295.0,32.72,1804.0,321.0,36.08,-168.0,18.0,-3.36,367.0,64.1712,0
org.eclipse.jdt.internal.core.util.SourceFileAttribute,4,3,1,3,3,0,2,1,15.0,3.0,31,2,0,0.0,3,8.0,4.0,13,4,0,5,30.0,9.0,2.30769,49.0,10.0,3.76923,-19.0,0.0,-1.46154,322.714,49.4905,0
org.eclipse.jdt.core.dom.Expression,2,2,0,2,10,26,0,95,15.0,5.0,68,0,0,0.0,4,13.0,5.0,14,5,0,7,192.0,79.0,13.7143,130.0,79.0,9.28571,62.0,32.0,4.42857,333.143,100.571,0
org.eclipse.jdt.internal.compiler.util.Messages,14,1,6,8,10,0,39,0,80.0,5.0,8,3,2,36.0,3,29.0,15.0,18,9,0,4,237.0,200.0,13.1667,69.0,43.0,3.83333,168.0,157.0,9.33333,166.714,9.8692,0
org.eclipse.jdt.internal.core.CopyElementsOperation,21,3,0,21,28,1,1,34,124.0,8.0,78,1,2,0.0,1,78.0,38.0,57,6,0,7,667.0,263.0,11.7018,663.0,263.0,11.6316,4.0,14.0,0.0701754,367.0,62.2949,0
org.eclipse.jdt.internal.compiler.ast.SynchronizedStatement,13,4,1,12,28,0,7,381,158.0,8.0,46,0,0,6.0,8,70.0,25.0,66,12,0,7,946.0,169.0,14.3333,862.0,169.0,13.0606,84.0,22.0,1.27273,367.0,104.98,0
org.eclipse.jdt.internal.core.RenameElementsOperation,3,5,1,2,6,0,0,34,28.0,4.0,87,0,0,0.0,1,13.0,10.0,31,3,0,6,185.0,83.0,5.96774,190.0,83.0,6.12903,-5.0,6.0,-0.16129,367.0,51.556,0
org.eclipse.jdt.internal.core.jdom.DOMImport,7,3,1,6,66,0,2,38,62.0,12.0,119,0,0,0.0,8,33.0,16.0,39,5,0,7,514.0,158.0,13.1795,464.0,158.0,11.8974,50.0,25.0,1.28205,367.0,53.9778,0
org.eclipse.jdt.internal.compiler.ast.SingleTypeReference,22,5,14,9,28,6,1,384,63.0,8.0,87,0,0,1.0,7,30.0,19.0,46,5,0,9,355.0,65.0,7.71739,321.0,65.0,6.97826,34.0,11.0,0.73913,367.0,108.363,0
org.eclipse.jdt.internal.codeassist.InternalCompletionProposal,8,1,3,5,136,1,21,0,127.0,17.0,8,1,0,0.0,1,31.0,34.0,12,2,0,4,117.0,43.0,9.75,230.0,105.0,19.1667,-113.0,7.0,-9.41667,191.714,38.3492,1
org.eclipse.jdt.internal.compiler.ast.UnaryExpression,14,5,1,13,28,0,2,412,253.0,8.0,94,0,0,2.0,8,73.0,58.0,63,7,0,8,1269.0,287.0,20.1429,1232.0,287.0,19.5556,37.0,24.0,0.587302,367.0,48.3928,0
org.eclipse.jdt.core.dom.ASTRecoveryPropagator,5,3,1,4,36,0,13,0,261.0,9.0,18,12,4,1.0,2,56.0,69.0,9,2,0,3,388.0,267.0,43.1111,20.0,11.0,2.22222,368.0,256.0,40.8889,126.0,23.0066,0
org.eclipse.jdt.core.Flags,19,1,18,1,231,0,20,0,95.0,22.0,8,0,1,0.0,21,48.0,34.0,48,5,0,8,928.0,293.0,19.3333,639.0,293.0,13.3125,289.0,68.0,6.02083,367.0,81.3798,0
org.eclipse.jdt.internal.core.CreatePackageDeclarationOperation,13,3,2,11,21,0,1,25,57.0,7.0,82,0,0,0.0,3,31.0,14.0,40,4,0,7,326.0,134.0,8.15,323.0,134.0,8.075,3.0,14.0,0.075,367.0,65.1613,0
org.eclipse.jdt.internal.compiler.problem.AbortMethod,5,4,5,0,0,0,1,6,3.0,1.0,27,1,0,0.0,1,1.0,1.0,18,3,0,5,64.0,25.0,3.55556,51.0,25.0,2.83333,13.0,6.0,0.722222,367.0,93.6473,0
org.eclipse.jdt.internal.core.JavaElementDelta,16,2,11,5,666,0,9,28,485.0,37.0,30,0,1,9.0,24,169.0,131.0,69,5,0,7,2270.0,728.0,32.8986,2019.0,728.0,29.2609,251.0,98.0,3.63768,367.0,56.1678,0
org.eclipse.jdt.core.dom.WhileStatement,7,3,2,5,91,0,5,95,106.0,14.0,73,3,0,0.0,5,53.0,27.0,40,13,0,7,501.0,174.0,12.525,295.0,174.0,7.375,206.0,74.0,5.15,333.143,72.5264,0
org.eclipse.jdt.core.dom.InstanceofExpression,5,3,1,4,91,0,5,95,106.0,14.0,73,3,0,0.0,5,51.0,27.0,35,12,0,7,297.0,92.0,8.48571,117.0,18.0,3.34286,180.0,74.0,5.14286,321.0,91.5094,0
org.eclipse.jdt.internal.compiler.impl.CharConstant,4,2,4,0,66,0,1,152,38.0,12.0,41,1,1,0.0,11,14.0,12.0,34,6,0,6,203.0,54.0,5.97059,225.0,54.0,6.61765,-22.0,4.0,-0.647059,367.0,69.1696,0
org.eclipse.jdt.internal.compiler.lookup.LocalTypeBinding,20,6,9,12,105,0,6,61,186.0,15.0,207,1,0,4.0,14,100.0,49.0,62,7,0,9,711.0,106.0,11.4677,516.0,117.0,8.32258,195.0,28.0,3.14516,367.0,133.266,0
org.eclipse.jdt.internal.compiler.impl.CompilerOptions,33,1,27,6,105,0,218,0,974.0,15.0,8,1,0,42.0,14,287.0,392.0,233,26,0,11,10114.0,619.0,43.4077,8989.0,619.0,38.5794,1125.0,300.0,4.82833,367.0,71.8777,1
org.eclipse.jdt.internal.core.eval.RequestorWrapper,4,1,1,3,3,0,1,0,36.0,3.0,10,0,0,1.0,3,18.0,7.0,24,3,0,6,146.0,65.0,6.08333,150.0,65.0,6.25,-4.0,4.0,-0.166667,367.0,65.5724,0
org.eclipse.jdt.internal.compiler.parser.ScannerHelper,37,1,35,2,91,0,15,0,136.0,14.0,8,3,2,0.0,12,34.0,52.0,22,9,0,4,584.0,155.0,26.5455,365.0,102.0,16.5909,219.0,53.0,9.95454,173.429,40.4474,0
org.eclipse.jdt.internal.core.search.matching.MultiTypeDeclarationPattern,6,4,1,5,15,0,4,61,146.0,6.0,45,0,0,3.0,3,34.0,46.0,15,5,0,3,182.0,53.0,12.1333,92.0,54.0,6.13333,90.0,52.0,6.0,169.571,34.5275,1
org.eclipse.jdt.internal.core.SelectionRequestor,33,1,3,31,253,0,5,0,781.0,23.0,15,0,1,0.0,15,346.0,197.0,90,6,0,9,2364.0,335.0,26.2667,1422.0,335.0,15.8,942.0,149.0,10.4667,367.0,140.613,0
org.eclipse.jdt.core.dom.FieldDeclaration,11,3,6,6,153,0,9,97,136.0,18.0,84,4,0,0.0,4,69.0,37.0,59,16,0,8,821.0,243.0,13.9153,531.0,243.0,9.0,290.0,170.0,4.91525,333.143,78.58,0
org.eclipse.jdt.internal.eval.GlobalVariable,4,1,3,1,10,0,7,0,26.0,5.0,8,0,0,7.0,5,11.0,6.0,26,4,0,4,197.0,69.0,7.57692,198.0,69.0,7.61538,-1.0,9.0,-0.0384615,367.0,35.0812,0
org.eclipse.jdt.core.dom.MemberValuePairBinding,15,2,4,11,171,1,6,6,152.0,19.0,24,3,1,0.0,14,76.0,56.0,6,5,0,2,74.0,50.0,12.3333,30.0,16.0,5.0,44.0,34.0,7.33333,122.714,56.0985,0
org.eclipse.jdt.internal.core.hierarchy.TypeHierarchy,34,1,9,28,2278,1,33,0,1119.0,68.0,33,0,19,5.0,32,493.0,283.0,122,7,0,8,4457.0,1312.0,36.5328,4192.0,1312.0,34.3607,265.0,357.0,2.17213,367.0,59.2385,1
org.eclipse.jdt.internal.compiler.lookup.ParameterizedTypeBinding,35,4,19,20,1275,1,10,49,866.0,51.0,151,2,0,8.0,46,296.0,256.0,184,8,0,10,4159.0,756.0,22.6033,2077.0,203.0,11.288,2082.0,756.0,11.3152,230.857,48.756,1
org.eclipse.jdt.internal.codeassist.select.SelectionOnArgumentName,5,6,1,4,6,0,0,397,26.0,4.0,72,0,0,0.0,4,16.0,6.0,15,4,0,6,57.0,20.0,3.8,43.0,14.0,2.86667,14.0,8.0,0.933333,325.143,71.1905,0
org.eclipse.jdt.internal.eval.CodeSnippetTypeDeclaration,8,4,1,7,1,0,0,421,56.0,2.0,68,0,0,0.0,2,23.0,13.0,23,6,0,5,225.0,83.0,9.78261,221.0,83.0,9.6087,4.0,6.0,0.173913,367.0,79.4641,0
org.eclipse.jdt.internal.eval.EvaluationResult,8,1,3,5,78,0,11,0,99.0,13.0,8,0,0,5.0,12,34.0,29.0,29,3,0,4,581.0,232.0,20.0345,595.0,232.0,20.5172,-14.0,5.0,-0.482759,367.0,33.3142,0
org.eclipse.jdt.internal.core.search.indexing.IndexingParser,1,4,1,0,6,0,3,413,31.0,4.0,67,0,0,3.0,1,4.0,5.0,3,1,0,2,5.0,4.0,1.66667,2.0,1.0,0.666667,3.0,3.0,1.0,118.857,59.0571,0
org.eclipse.jdt.core.JDTCompilerAdapter,7,1,0,7,1,0,10,0,21.0,2.0,0,8,0,2.0,1,28.0,3.0,80,31,0,7,1561.0,247.0,19.5125,924.0,145.0,11.55,637.0,223.0,7.9625,318.143,122.75,0
org.eclipse.jdt.internal.codeassist.CompletionRequestorWrapper,4,2,0,4,10,0,2,0,306.0,5.0,22,2,2,0.0,3,222.0,56.0,7,3,0,3,33.0,17.0,4.71429,32.0,17.0,4.57143,1.0,1.0,0.142857,191.714,7.50216,1
org.eclipse.jdt.internal.core.CreateElementInCUOperation,19,2,8,11,190,3,7,18,142.0,20.0,62,0,0,0.0,5,85.0,36.0,52,7,0,6,1072.0,316.0,20.6154,1049.0,316.0,20.1731,23.0,17.0,0.442308,367.0,70.7504,0
org.eclipse.jdt.internal.core.dom.rewrite.ListRewriteEvent,7,2,3,4,91,0,5,5,121.0,14.0,13,2,1,0.0,13,72.0,35.0,11,5,0,6,80.0,31.0,7.27273,76.0,31.0,6.90909,4.0,4.0,0.363636,220.143,30.9089,0
org.eclipse.jdt.core.dom.Assignment,4,3,1,3,136,0,7,95,132.0,17.0,73,4,0,0.0,7,62.0,33.0,39,15,0,7,701.0,321.0,17.9744,460.0,321.0,11.7949,241.0,100.0,6.17949,333.143,63.1528,0
org.eclipse.jdt.core.dom.NullLiteral,2,3,1,1,36,0,1,95,31.0,9.0,73,1,0,0.0,1,18.0,9.0,30,9,0,7,201.0,76.0,6.7,115.0,76.0,3.83333,86.0,37.0,2.86667,333.143,72.9204,0
org.eclipse.jdt.internal.core.JavaElement,102,2,76,29,1540,2,23,16,505.0,56.0,18,4,1,0.0,35,225.0,132.0,156,16,0,7,3080.0,677.0,19.7436,2705.0,677.0,17.3397,375.0,128.0,2.40385,367.0,86.1558,1
org.eclipse.jdt.internal.formatter.comment.CommentLine,10,1,6,5,171,2,4,2,149.0,19.0,8,3,0,0.0,1,78.0,33.0,5,2,0,2,23.0,9.0,4.6,3.0,2.0,0.6,20.0,9.0,4.0,168.857,34.4472,0
org.eclipse.jdt.internal.codeassist.complete.CompletionOnMessageSend,5,5,1,4,3,0,0,397,41.0,3.0,94,0,0,0.0,3,24.0,14.0,37,5,0,6,270.0,69.0,7.2973,243.0,69.0,6.56757,27.0,10.0,0.72973,367.0,66.9688,0
org.eclipse.jdt.core.dom.ArrayInitializer,4,3,2,2,55,0,3,95,45.0,11.0,73,2,0,0.0,2,27.0,13.0,27,9,0,7,265.0,104.0,9.81481,149.0,104.0,5.51852,116.0,53.0,4.2963,333.143,73.7757,0
org.eclipse.jdt.internal.codeassist.impl.AssistTypeParameter,3,5,3,0,1,0,1,54,7.0,2.0,138,1,0,0.0,2,3.0,2.0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7143,0,0
org.eclipse.jdt.internal.formatter.align.AlignmentException,1,1,0,1,1,0,6,0,21.0,2.0,23,1,0,3.0,2,8.0,4.0,11,1,0,5,20.0,6.0,1.81818,15.0,6.0,1.36364,5.0,2.0,0.454545,264.857,58.1571,0
org.eclipse.jdt.core.CompletionFlags,0,1,0,0,1,0,2,0,6.0,2.0,8,0,1,0.0,1,2.0,2.0,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.5714,0,0
org.eclipse.jdt.core.compiler.CategorizedProblem,1,1,1,0,6,1,16,547,6.0,4.0,20,0,0,0.0,4,4.0,2.0,23,4,0,5,198.0,57.0,8.6087,146.0,29.0,6.34783,52.0,50.0,2.26087,140.571,38.2857,0
org.eclipse.jdt.internal.compiler.ast.AbstractMethodDeclaration,48,2,36,18,378,3,17,391,314.0,28.0,31,0,1,17.0,26,111.0,95.0,126,16,0,10,2188.0,397.0,17.3651,2009.0,397.0,15.9444,179.0,53.0,1.42063,367.0,67.7641,0
org.eclipse.jdt.internal.core.util.Messages,7,1,6,1,1,0,313,0,6.0,2.0,0,1,1,312.0,1,3.0,2.0,26,7,0,5,57.0,10.0,2.19231,24.0,8.0,0.923077,33.0,10.0,1.26923,166.571,55.2957,1
org.eclipse.jdt.internal.core.CreateFieldOperation,14,4,2,12,36,0,0,28,77.0,9.0,91,0,2,0.0,2,45.0,22.0,42,8,0,7,334.0,103.0,7.95238,278.0,103.0,6.61905,56.0,18.0,1.33333,367.0,97.4341,0
org.eclipse.jdt.internal.codeassist.complete.CompletionOnJavadocQualifiedTypeReference,2,7,1,1,28,0,2,397,56.0,8.0,102,0,0,2.0,8,26.0,18.0,4,0,0,1,25.0,16.0,6.25,3.0,3.0,0.75,22.0,13.0,5.5,140.143,1.84571,0
org.eclipse.jdt.internal.codeassist.complete.CompletionOnLocalName,4,5,1,3,6,0,2,397,25.0,4.0,64,1,0,1.0,4,17.0,6.0,18,6,0,6,106.0,42.0,5.88889,79.0,42.0,4.38889,27.0,10.0,1.5,347.857,80.6752,0
org.eclipse.jdt.core.dom.rewrite.ImportRewrite,14,1,1,13,465,0,15,0,356.0,31.0,8,15,10,0.0,20,181.0,107.0,16,3,0,5,110.0,59.0,6.875,86.0,45.0,5.375,24.0,54.0,1.5,127.714,16.3779,0
org.eclipse.jdt.core.formatter.CodeFormatterApplication,12,1,0,12,21,0,9,0,200.0,7.0,8,9,5,0.0,2,88.0,39.0,15,9,0,3,64.0,28.0,4.26667,61.0,25.0,4.06667,3.0,26.0,0.2,123.571,53.0201,0
org.eclipse.jdt.internal.core.BecomeWorkingCopyOperation,7,2,2,6,6,0,1,18,38.0,4.0,62,0,0,1.0,2,25.0,6.0,24,3,0,7,71.0,11.0,2.95833,71.0,14.0,2.95833,0.0,7.0,0.0,261.571,27.662,0
org.eclipse.jdt.internal.compiler.lookup.UnresolvedAnnotationBinding,4,2,1,3,3,0,2,2,37.0,3.0,15,2,0,0.0,2,11.0,10.0,4,2,0,3,54.0,26.0,13.5,18.0,8.0,4.5,36.0,18.0,9.0,127.0,35.6984,1
org.eclipse.jdt.core.compiler.batch.BatchCompiler,0,1,0,0,1,0,0,0,6.0,2.0,8,0,1,0.0,1,3.0,2.0,3,1,0,2,11.0,6.0,3.66667,9.0,6.0,3.0,2.0,2.0,0.666667,12.5714,3.24675,0
org.eclipse.jdt.internal.core.util.SimpleDocument,2,1,1,1,820,0,1,0,145.0,41.0,8,1,0,0.0,41,45.0,41.0,10,3,0,4,42.0,20.0,4.2,51.0,32.0,5.1,-9.0,1.0,-0.9,245.571,18.2007,0
org.eclipse.jdt.internal.core.search.matching.ConstructorPattern,8,4,3,6,55,0,16,61,154.0,11.0,45,0,0,10.0,6,46.0,58.0,55,4,0,7,792.0,127.0,14.4,845.0,170.0,15.3636,-53.0,124.0,-0.963636,258.143,62.4695,1
org.eclipse.jdt.core.dom.RecoveredTypeBinding,26,2,1,25,1770,0,7,6,402.0,60.0,67,7,4,0.0,55,178.0,124.0,12,8,0,3,238.0,73.0,19.8333,83.0,26.0,6.91667,155.0,57.0,12.9167,65.7143,24.8962,0
org.eclipse.jdt.internal.compiler.ast.CastExpression,25,4,11,14,210,0,3,384,431.0,21.0,69,0,2,3.0,19,139.0,138.0,156,13,0,7,3003.0,501.0,19.25,2591.0,474.0,16.609,412.0,72.0,2.64103,367.0,168.204,1
org.eclipse.jdt.internal.core.ClassFileInfo,18,3,2,18,28,0,2,15,149.0,8.0,17,0,4,0.0,0,77.0,29.0,53,5,0,6,588.0,183.0,11.0943,550.0,183.0,10.3774,38.0,34.0,0.716981,367.0,73.7826,1
org.eclipse.jdt.internal.core.DeltaProcessor,44,1,6,44,1326,0,26,0,2116.0,52.0,8,15,41,10.0,11,794.0,468.0,368,22,0,11,11891.0,1854.0,32.3125,9805.0,1854.0,26.644,2086.0,271.0,5.66848,367.0,85.7021,1
org.eclipse.jdt.core.dom.TypeDeclaration,10,4,3,8,561,0,19,99,303.0,34.0,100,8,0,0.0,13,151.0,82.0,71,19,0,8,2297.0,522.0,32.3521,1677.0,522.0,23.6197,620.0,348.0,8.73239,333.143,85.3538,0
org.eclipse.jdt.internal.compiler.codegen.ConstantPool,16,1,4,13,120,0,214,201,329.0,16.0,8,0,3,6.0,11,108.0,63.0,80,20,0,7,14750.0,3120.0,184.375,16495.0,3120.0,206.188,-1745.0,531.0,-21.8125,367.0,81.4591,1
org.eclipse.jdt.core.dom.VariableDeclarationExpression,10,3,5,6,171,0,10,95,156.0,19.0,73,6,0,0.0,7,73.0,40.0,56,13,0,7,904.0,218.0,16.1429,474.0,218.0,8.46429,430.0,132.0,7.67857,333.143,87.7539,0
org.eclipse.jdt.internal.compiler.classfmt.ElementValuePairInfo,2,1,1,1,6,0,3,0,28.0,4.0,10,2,0,0.0,3,12.0,7.0,4,1,0,3,103.0,54.0,25.75,1.0,1.0,0.25,102.0,54.0,25.5,164.714,18.6144,0
org.eclipse.jdt.internal.compiler.util.FloatUtil,4,1,2,2,3,0,14,0,311.0,3.0,8,14,1,0.0,2,15.0,45.0,4,4,0,2,6.0,4.0,1.5,6.0,4.0,1.5,0.0,0.0,0.0,194.0,41.1429,0
org.eclipse.jdt.internal.compiler.lookup.NestedTypeBinding,17,5,10,7,45,2,5,56,115.0,10.0,197,0,0,5.0,10,22.0,37.0,27,4,0,5,700.0,202.0,25.9259,725.0,216.0,26.8519,-25.0,17.0,-0.925926,367.0,46.851,1
org.eclipse.jdt.internal.core.ResolvedSourceField,3,7,3,1,10,1,1,69,23.0,5.0,229,1,0,0.0,4,9.0,6.0,8,3,0,4,28.0,7.0,3.5,18.0,5.0,2.25,10.0,6.0,1.25,175.0,34.148,0
org.eclipse.jdt.internal.compiler.SourceElementRequestorAdapter,0,1,0,0,231,0,0,0,66.0,22.0,30,0,0,0.0,22,22.0,22.0,29,5,0,7,209.0,48.0,7.2069,245.0,79.0,8.44828,-36.0,36.0,-1.24138,222.857,47.7457,0
org.eclipse.jdt.internal.codeassist.InternalExtendedCompletionContext,31,1,2,29,91,0,18,0,648.0,14.0,8,17,11,1.0,3,138.0,155.0,4,0,0,1,58.0,21.0,14.5,6.0,3.0,1.5,52.0,19.0,13.0,14.7143,7.29557,1
org.eclipse.jdt.internal.compiler.ast.AbstractVariableDeclaration,4,3,2,2,55,3,16,380,57.0,11.0,46,0,0,10.0,11,25.0,16.0,42,8,0,7,319.0,45.0,7.59524,213.0,38.0,5.07143,106.0,37.0,2.52381,367.0,94.7886,0
org.eclipse.jdt.core.dom.AnnotationTypeMemberDeclaration,9,3,2,8,210,0,9,97,170.0,21.0,84,4,0,0.0,8,88.0,43.0,33,8,0,5,956.0,256.0,28.9697,112.0,13.0,3.39394,844.0,256.0,25.5758,226.0,2.54752,0
org.eclipse.jdt.internal.compiler.parser.TypeConverter,14,1,2,12,28,2,4,0,246.0,8.0,8,1,4,1.0,0,53.0,55.0,2,0,0,2,8.0,8.0,4.0,3.0,3.0,1.5,5.0,5.0,2.5,10.7143,6.71429,0
org.eclipse.jdt.internal.core.util.VerificationInfo,5,2,2,3,15,0,5,9,37.0,6.0,23,5,0,0.0,6,13.0,10.0,4,2,0,2,2.0,1.0,0.5,2.0,1.0,0.5,0.0,0.0,0.0,135.0,22.1429,0
org.eclipse.jdt.internal.core.SimpleDelta,4,1,3,1,45,1,2,0,44.0,10.0,8,0,0,0.0,9,19.0,13.0,6,3,0,3,8.0,4.0,1.33333,8.0,4.0,1.33333,0.0,0.0,0.0,245.857,73.4821,0
org.eclipse.jdt.internal.codeassist.impl.AssistSourceMethod,5,8,2,4,28,0,4,70,44.0,8.0,260,4,0,0.0,7,19.0,11.0,2,0,0,1,12.0,12.0,6.0,1.0,1.0,0.5,11.0,11.0,5.5,14.7143,9.57143,0
org.eclipse.jdt.internal.compiler.classfmt.AnnotationMethodInfo,7,3,2,6,6,1,1,13,95.0,4.0,55,0,0,0.0,2,29.0,22.0,7,1,0,3,223.0,114.0,31.8571,10.0,7.0,1.42857,213.0,114.0,30.4286,164.714,21.5868,0
org.eclipse.jdt.internal.core.search.matching.IntersectingPattern,5,4,0,5,6,3,0,61,49.0,4.0,45,0,0,0.0,2,24.0,17.0,3,1,0,2,3.0,2.0,1.0,2.0,1.0,0.666667,1.0,1.0,0.333333,49.8571,19.1429,1
org.eclipse.jdt.internal.compiler.problem.AbortCompilationUnit,2,2,2,0,0,1,2,5,4.0,1.0,25,1,0,1.0,1,1.0,1.0,19,3,0,5,76.0,25.0,4.0,51.0,25.0,2.68421,25.0,12.0,1.31579,367.0,118.041,0
org.eclipse.jdt.internal.codeassist.complete.CompletionOnArgumentName,5,6,1,4,6,0,3,397,27.0,4.0,72,1,0,2.0,4,17.0,6.0,20,5,0,6,112.0,50.0,5.6,90.0,50.0,4.5,22.0,10.0,1.1,347.857,63.8724,0
org.eclipse.jdt.core.NamingConventions,3,1,0,3,91,0,3,0,142.0,14.0,8,3,6,0.0,8,59.0,38.0,39,7,0,9,1312.0,242.0,33.641,812.0,258.0,20.8205,500.0,201.0,12.8205,288.143,28.4435,1
org.eclipse.jdt.internal.core.OverflowingLRUCache,8,2,4,4,171,2,3,7,233.0,19.0,40,0,0,0.0,14,60.0,44.0,52,4,0,6,909.0,426.0,17.4808,936.0,426.0,18.0,-27.0,7.0,-0.519231,367.0,50.9054,0
org.eclipse.jdt.internal.core.SourceMethodElementInfo,7,5,5,2,45,2,3,8,34.0,10.0,37,0,0,0.0,7,13.0,9.0,29,5,0,6,365.0,100.0,12.5862,343.0,100.0,11.8276,22.0,50.0,0.758621,367.0,113.877,0
org.eclipse.jdt.internal.core.util.FieldInfo,9,2,1,8,78,0,11,0,92.0,13.0,30,11,0,0.0,12,39.0,25.0,19,5,0,5,166.0,47.0,8.73684,146.0,39.0,7.68421,20.0,18.0,1.05263,322.714,84.0189,0
org.eclipse.jdt.internal.formatter.FormatJavadoc,4,3,2,2,6,0,5,388,27.0,4.0,33,0,0,5.0,4,8.0,8.0,2,0,0,1,14.0,14.0,7.0,0.0,0.0,0.0,14.0,14.0,7.0,9.14286,1.28571,0
org.eclipse.jdt.internal.compiler.codegen.IntegerCache,2,1,1,1,36,0,4,0,94.0,9.0,8,0,1,4.0,8,23.0,36.0,32,4,0,6,637.0,155.0,19.9063,629.0,155.0,19.6563,8.0,9.0,0.25,367.0,74.9404,0
org.eclipse.jdt.core.search.PackageReferenceMatch,1,4,1,0,0,0,0,3,3.0,1.0,38,0,0,0.0,1,1.0,1.0,21,4,0,5,144.0,23.0,6.85714,58.0,17.0,2.7619,86.0,23.0,4.09524,227.571,35.755,1
org.eclipse.jdt.internal.compiler.parser.RecoveredMethod,13,2,2,12,136,0,13,118,409.0,17.0,33,0,0,13.0,17,74.0,102.0,84,9,0,8,1426.0,437.0,16.9762,1057.0,437.0,12.5833,369.0,117.0,4.39286,367.0,96.8127,0
org.eclipse.jdt.internal.core.search.matching.MethodPattern,8,4,3,6,66,1,22,61,180.0,12.0,45,0,0,15.0,6,56.0,64.0,81,7,0,8,1723.0,380.0,21.2716,1509.0,182.0,18.6296,214.0,322.0,2.64198,367.0,120.512,1
